Date,Adj Close,Close,High,Low,Open,Volume
2020-05-13 00:00:00+00:00,74.94,76.91,78.99,75.80,78.04,200622400.00
2020-05-14 00:00:00+00:00,75.41,77.39,77.45,75.38,76.13,158929200.00
2020-05-15 00:00:00+00:00,74.96,76.93,76.97,75.05,75.09,166348400.00
2020-05-18 00:00:00+00:00,76.73,78.74,79.13,77.58,78.29,135178400.00
2020-05-19 00:00:00+00:00,76.28,78.29,79.63,78.25,78.76,101729600.00
2020-05-20 00:00:00+00:00,77.77,79.81,79.88,79.13,79.17,111504800.00
2020-05-21 00:00:00+00:00,77.19,79.21,80.22,78.97,79.67,102688800.00
2020-05-22 00:00:00+00:00,77.68,79.72,79.81,78.84,78.94,81803200.00
2020-05-26 00:00:00+00:00,77.16,79.18,81.06,79.13,80.88,125522000.00
2020-05-27 00:00:00+00:00,77.49,79.53,79.68,78.27,79.04,112945200.00
2020-05-28 00:00:00+00:00,77.53,79.56,80.86,78.91,79.19,133560800.00
2020-05-29 00:00:00+00:00,77.45,79.49,80.29,79.12,79.81,153532400.00
2020-06-01 00:00:00+00:00,78.40,80.46,80.59,79.30,79.44,80791200.00
2020-06-02 00:00:00+00:00,78.77,80.83,80.86,79.73,80.19,87642800.00
2020-06-03 00:00:00+00:00,79.20,81.28,81.55,80.57,81.17,104491200.00
2020-06-04 00:00:00+00:00,78.52,80.58,81.40,80.19,81.10,87560400.00
2020-06-05 00:00:00+00:00,80.75,82.88,82.94,80.81,80.84,137250400.00
2020-06-08 00:00:00+00:00,81.23,83.36,83.40,81.83,82.56,95654400.00
2020-06-09 00:00:00+00:00,83.80,86.00,86.40,83.00,83.04,147712400.00
2020-06-10 00:00:00+00:00,85.95,88.21,88.69,86.52,86.97,166651600.00
2020-06-11 00:00:00+00:00,81.83,83.97,87.76,83.87,87.33,201662400.00
2020-06-12 00:00:00+00:00,82.53,84.70,86.95,83.56,86.18,200146000.00
2020-06-15 00:00:00+00:00,83.55,85.75,86.42,83.14,83.31,138808800.00
2020-06-16 00:00:00+00:00,85.77,88.02,88.30,86.18,87.86,165428800.00
2020-06-17 00:00:00+00:00,85.65,87.90,88.85,87.77,88.79,114406400.00
2020-06-18 00:00:00+00:00,85.68,87.93,88.36,87.31,87.85,96820400.00
2020-06-19 00:00:00+00:00,85.19,87.43,89.14,86.29,88.66,264476000.00
2020-06-22 00:00:00+00:00,87.42,89.72,89.86,87.79,87.83,135445200.00
2020-06-23 00:00:00+00:00,89.29,91.63,93.10,90.57,91.00,212155600.00
2020-06-24 00:00:00+00:00,87.71,90.01,92.20,89.63,91.25,192623200.00
2020-06-25 00:00:00+00:00,88.88,91.21,91.25,89.39,90.18,137522400.00
2020-06-26 00:00:00+00:00,86.15,88.41,91.33,88.25,91.10,205256800.00
2020-06-29 00:00:00+00:00,88.13,90.44,90.54,87.82,88.31,130646000.00
2020-06-30 00:00:00+00:00,88.87,91.20,91.50,90.00,90.02,140223200.00
2020-07-01 00:00:00+00:00,88.70,91.03,91.84,90.98,91.28,110737200.00
2020-07-02 00:00:00+00:00,88.70,91.03,92.62,90.91,91.96,114041600.00
2020-07-06 00:00:00+00:00,91.07,93.46,93.94,92.47,92.50,118655600.00
2020-07-07 00:00:00+00:00,90.79,93.17,94.65,93.06,93.85,112424400.00
2020-07-08 00:00:00+00:00,92.90,95.34,95.38,94.09,94.18,117092000.00
2020-07-09 00:00:00+00:00,93.30,95.75,96.32,94.67,96.26,125642800.00
2020-07-10 00:00:00+00:00,93.47,95.92,95.98,94.71,95.33,90257200.00
2020-07-13 00:00:00+00:00,93.03,95.48,99.96,95.26,97.26,191649200.00
2020-07-14 00:00:00+00:00,94.57,97.06,97.25,93.88,94.84,170989200.00
2020-07-15 00:00:00+00:00,95.22,97.72,99.25,96.49,98.99,153198000.00
2020-07-16 00:00:00+00:00,94.05,96.52,97.40,95.90,96.56,110577600.00
2020-07-17 00:00:00+00:00,93.86,96.33,97.15,95.84,96.99,92186800.00
2020-07-20 00:00:00+00:00,95.84,98.36,98.50,96.06,96.42,90318000.00
2020-07-21 00:00:00+00:00,94.52,97.00,99.25,96.74,99.17,103433200.00
2020-07-22 00:00:00+00:00,94.78,97.27,97.97,96.60,96.69,89001600.00
2020-07-23 00:00:00+00:00,90.47,92.85,97.08,92.01,97.00,197004400.00
